dataset,evolution_method,mutation,crossover,generations,sub_gens,batch_size,batch_offset,number_parents,clamp_min,clamp_max,accuracy
magic_normalized,SAMDE,None,bin,2000,5,40,10,33,-1.000000000,1.000000000,0.780043667
magic_normalized,MAB-SHADE,None,interm,2000,20,80,80,33,-1.000000000,1.000000000,0.779934333
magic_normalized,MAB-SHADE,None,interm,2000,8,80,80,33,-1.000000000,1.000000000,0.779824667
magic_normalized,SAMDE,None,bin,2000,3,40,10,33,-1.000000000,1.000000000,0.779605333
magic_normalized,MAB-SHADE,None,bin,2000,10,20,20,33,-1.000000000,1.000000000,0.779495667
magic_normalized,SAMDE,None,bin,2000,2,20,5,33,-1.000000000,1.000000000,0.779495333
magic_normalized,MAB-SHADE,None,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.779386000
magic_normalized,SAMDE,None,bin,2000,20,80,40,33,-1.000000000,1.000000000,0.779386000
magic_normalized,MAB-SHADE,None,interm,2000,1,20,5,33,-1.000000000,1.000000000,0.779057000
magic_normalized,SAMDE,None,bin,2000,1,20,10,33,-1.000000000,1.000000000,0.779057000
magic_normalized,MAB-SHADE,None,bin,2000,20,80,80,33,-1.000000000,1.000000000,0.778947333
magic_normalized,MAB-SHADE,None,bin,2000,2,20,5,33,-1.000000000,1.000000000,0.778728000
magic_normalized,MAB-SHADE,None,bin,2000,5,40,10,33,-1.000000000,1.000000000,0.778618667
magic_normalized,SAMDE,None,bin,2000,4,80,40,33,-1.000000000,1.000000000,0.778509000
magic_normalized,MAB-SHADE,None,interm,2000,5,20,10,33,-1.000000000,1.000000000,0.778508667
magic_normalized,SAMDE,None,bin,2000,10,80,20,33,-1.000000000,1.000000000,0.778399333
magic_normalized,MAB-SHADE,None,interm,2000,1,20,10,33,-1.000000000,1.000000000,0.778179667
magic_normalized,SAMDE,None,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.778179667
magic_normalized,MAB-SHADE,None,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.777741000
magic_normalized,MAB-SHADE,None,interm,2000,3,20,5,33,-1.000000000,1.000000000,0.777412333
magic_normalized,SAMDE,None,interm,2000,8,80,80,33,-1.000000000,1.000000000,0.777412333
magic_normalized,SAMDE,None,bin,2000,5,80,20,33,-1.000000000,1.000000000,0.777083333
magic_normalized,MAB-SHADE,None,interm,2000,2,20,5,33,-1.000000000,1.000000000,0.776316000
magic_normalized,SAMDE,None,bin,2000,10,40,20,33,-1.000000000,1.000000000,0.775987000
magic_normalized,MAB-SHADE,None,interm,2000,5,20,20,33,-1.000000000,1.000000000,0.775658000
magic_normalized,SAMDE,None,interm,2000,2,40,20,33,-1.000000000,1.000000000,0.774342000
magic_normalized,SAMDE,None,interm,2000,1,40,10,33,-1.000000000,1.000000000,0.772807000
magic_normalized,SAMDE,None,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.772587667
magic_normalized,SAMDE,None,interm,2000,10,20,20,33,-1.000000000,1.000000000,0.768640333
magic_normalized,SAMDE,None,interm,2000,5,20,10,33,-1.000000000,1.000000000,0.767982667
magic_normalized,SAMDE,None,interm,2000,3,40,10,33,-1.000000000,1.000000000,0.767653667
magic_normalized,SAMDE,None,interm,2000,1,20,5,33,-1.000000000,1.000000000,0.767324667
magic_normalized,SAMDE,None,interm,2000,10,80,40,33,-1.000000000,1.000000000,0.767105000
magic_normalized,SAMDE,None,interm,2000,2,20,5,33,-1.000000000,1.000000000,0.766118667
magic_normalized,SAMDE,None,interm,2000,20,40,40,33,-1.000000000,1.000000000,0.765131667
magic_normalized,SAMDE,None,interm,2000,1,20,10,33,-1.000000000,1.000000000,0.764803000
magic_normalized,SAMDE,None,interm,2000,2,80,20,33,-1.000000000,1.000000000,0.764802667
magic_normalized,SAMDE,None,interm,2000,3,20,5,33,-1.000000000,1.000000000,0.764473667
magic_normalized,SAMDE,None,interm,2000,3,20,10,33,-1.000000000,1.000000000,0.763267667
magic_normalized,SAMDE,None,interm,2000,4,40,40,33,-1.000000000,1.000000000,0.762609667
magic_normalized,SAMDE,None,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.761842333
magic_normalized,SAMDE,None,interm,2000,5,80,20,33,-1.000000000,1.000000000,0.759868333
magic_normalized,SAMDE,None,interm,2000,5,40,20,33,-1.000000000,1.000000000,0.756579000
magic_normalized,SAMDE,None,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.756469333
magic_normalized,SAMDE,None,interm,2000,4,80,40,33,-1.000000000,1.000000000,0.753947333
magic_normalized,SAMDE,None,interm,2000,20,80,80,33,-1.000000000,1.000000000,0.753947333
magic_normalized,SAMDE,None,interm,2000,40,80,80,33,-1.000000000,1.000000000,0.752741333
magic_normalized,SAMDE,None,interm,2000,5,20,20,33,-1.000000000,1.000000000,0.752632000
magic_normalized,SAMDE,None,interm,2000,10,80,20,33,-1.000000000,1.000000000,0.750438333
magic_normalized,SAMDE,None,interm,2000,2,20,20,33,-1.000000000,1.000000000,0.747697667
magic_normalized,SAMDE,None,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.747587667
magic_normalized,SAMDE,None,interm,2000,20,80,40,33,-1.000000000,1.000000000,0.747587667
magic,SAMDE,None,bin,2000,4,80,40,33,-600.000000000,600.000000000,0.765570000
magic,SAMDE,None,bin,2000,2,80,20,33,-600.000000000,600.000000000,0.765022000
magic,MAB-SHADE,None,bin,2000,5,40,10,33,-600.000000000,600.000000000,0.760855000
magic,MAB-SHADE,None,bin,2000,5,80,20,33,-600.000000000,600.000000000,0.753399000
magic,SAMDE,None,bin,2000,20,40,40,33,-600.000000000,600.000000000,0.745285000
magic,SAMDE,None,bin,2000,20,80,40,33,-600.000000000,600.000000000,0.744627333
magic,SAMDE,None,bin,2000,5,80,20,33,-600.000000000,600.000000000,0.742434000
magic,MAB-SHADE,None,bin,2000,40,80,80,33,-600.000000000,600.000000000,0.740241333
magic,SAMDE,None,bin,2000,5,20,10,33,-600.000000000,600.000000000,0.737500000
magic,SAMDE,None,bin,2000,3,40,10,33,-600.000000000,600.000000000,0.736842333
magic,SAMDE,None,bin,2000,10,40,40,33,-600.000000000,600.000000000,0.734320333
magic,MAB-SHADE,None,bin,2000,4,40,40,33,-600.000000000,600.000000000,0.728289667
magic,SAMDE,None,interm,2000,20,40,40,33,-600.000000000,600.000000000,0.728289333
magic,MAB-SHADE,None,interm,2000,1,20,5,33,-600.000000000,600.000000000,0.727083333
magic,MAB-SHADE,None,bin,2000,1,40,10,33,-600.000000000,600.000000000,0.726644667
magic,SAMDE,None,bin,2000,20,80,80,33,-600.000000000,600.000000000,0.726206000
magic,MAB-SHADE,None,interm,2000,3,20,5,33,-600.000000000,600.000000000,0.726096667
magic,MAB-SHADE,None,interm,2000,10,40,40,33,-600.000000000,600.000000000,0.726096667
magic,SAMDE,None,interm,2000,10,80,20,33,-600.000000000,600.000000000,0.725987000
magic,SAMDE,None,bin,2000,10,80,20,33,-600.000000000,600.000000000,0.725767667
magic,SAMDE,None,bin,2000,40,80,80,33,-600.000000000,600.000000000,0.725767333
magic,MAB-SHADE,None,bin,2000,8,80,80,33,-600.000000000,600.000000000,0.725438667
magic,SAMDE,None,bin,2000,1,20,5,33,-600.000000000,600.000000000,0.725219333
magic,SAMDE,None,interm,2000,10,40,20,33,-600.000000000,600.000000000,0.725219333
magic,MAB-SHADE,None,interm,2000,8,80,80,33,-600.000000000,600.000000000,0.724452000
magic,SAMDE,None,bin,2000,1,40,10,33,-600.000000000,600.000000000,0.724013333
magic,SAMDE,None,interm,2000,20,80,80,33,-600.000000000,600.000000000,0.723684000
magic,MAB-SHADE,None,bin,2000,10,80,20,33,-600.000000000,600.000000000,0.723245667
magic,MAB-SHADE,None,interm,2000,20,80,80,33,-600.000000000,600.000000000,0.723026333
magic,MAB-SHADE,None,interm,2000,40,80,80,33,-600.000000000,600.000000000,0.721929667
magic,SAMDE,None,interm,2000,3,40,10,33,-600.000000000,600.000000000,0.721929667
magic,SAMDE,None,interm,2000,8,80,80,33,-600.000000000,600.000000000,0.721929667
magic,SAMDE,None,bin,2000,4,40,40,33,-600.000000000,600.000000000,0.721820000
magic,SAMDE,None,bin,2000,10,20,20,33,-600.000000000,600.000000000,0.721710333
magic,MAB-SHADE,None,interm,2000,20,40,40,33,-600.000000000,600.000000000,0.721601000
magic,MAB-SHADE,None,interm,2000,10,80,40,33,-600.000000000,600.000000000,0.721491333
magic,SAMDE,None,bin,2000,2,40,20,33,-600.000000000,600.000000000,0.721491333
magic,SAMDE,None,interm,2000,20,80,40,33,-600.000000000,600.000000000,0.721381667
magic,MAB-SHADE,None,interm,2000,4,40,40,33,-600.000000000,600.000000000,0.721381333
magic,MAB-SHADE,None,interm,2000,5,80,20,33,-600.000000000,600.000000000,0.721271667
magic,MAB-SHADE,None,interm,2000,2,80,20,33,-600.000000000,600.000000000,0.721162333
magic,MAB-SHADE,None,bin,2000,10,40,40,33,-600.000000000,600.000000000,0.721052667
magic,MAB-SHADE,None,bin,2000,2,20,5,33,-600.000000000,600.000000000,0.720723667
magic,MAB-SHADE,None,interm,2000,20,80,40,33,-600.000000000,600.000000000,0.720723667
magic,MAB-SHADE,None,interm,2000,5,40,20,33,-600.000000000,600.000000000,0.720614333
magic,MAB-SHADE,None,bin,2000,20,80,80,33,-600.000000000,600.000000000,0.720614333
magic,MAB-SHADE,None,interm,2000,4,80,40,33,-600.000000000,600.000000000,0.720614000
magic,MAB-SHADE,None,bin,2000,2,40,20,33,-600.000000000,600.000000000,0.720504333
magic,SAMDE,None,interm,2000,5,80,20,33,-600.000000000,600.000000000,0.720395000
magic,MAB-SHADE,None,interm,2000,2,40,20,33,-600.000000000,600.000000000,0.720395000
magic,MAB-SHADE,None,interm,2000,5,40,10,33,-600.000000000,600.000000000,0.720175333
magic,MAB-SHADE,None,interm,2000,2,20,20,33,-600.000000000,600.000000000,0.719846667
magic,SAMDE,None,interm,2000,4,40,40,33,-600.000000000,600.000000000,0.719846667
magic,MAB-SHADE,None,bin,2000,3,40,10,33,-600.000000000,600.000000000,0.719627000
magic,MAB-SHADE,None,bin,2000,10,80,40,33,-600.000000000,600.000000000,0.719627000
magic,MAB-SHADE,None,interm,2000,3,20,10,33,-600.000000000,600.000000000,0.719627000
magic,SAMDE,None,bin,2000,8,80,80,33,-600.000000000,600.000000000,0.719517333
magic,MAB-SHADE,None,bin,2000,3,20,5,33,-600.000000000,600.000000000,0.719408000
magic,MAB-SHADE,None,interm,2000,2,20,5,33,-600.000000000,600.000000000,0.719407667
magic,MAB-SHADE,None,bin,2000,4,80,40,33,-600.000000000,600.000000000,0.718969333
magic,SAMDE,None,interm,2000,40,80,80,33,-600.000000000,600.000000000,0.718860000
magic,MAB-SHADE,None,interm,2000,10,80,20,33,-600.000000000,600.000000000,0.718750000
magic,MAB-SHADE,None,interm,2000,10,20,20,33,-600.000000000,600.000000000,0.718311333
magic,SAMDE,None,interm,2000,1,40,10,33,-600.000000000,600.000000000,0.718202000
magic,SAMDE,None,bin,2000,5,40,10,33,-600.000000000,600.000000000,0.718201667
magic,SAMDE,None,bin,2000,10,80,40,33,-600.000000000,600.000000000,0.718201667
magic,SAMDE,None,bin,2000,2,20,20,33,-600.000000000,600.000000000,0.717982333
magic,SAMDE,None,bin,2000,3,20,10,33,-600.000000000,600.000000000,0.717982333
magic,MAB-SHADE,None,bin,2000,1,20,5,33,-600.000000000,600.000000000,0.717873000
magic,MAB-SHADE,None,interm,2000,3,40,10,33,-600.000000000,600.000000000,0.717873000
magic,SAMDE,None,interm,2000,2,80,20,33,-600.000000000,600.000000000,0.717763333
magic,MAB-SHADE,None,interm,2000,1,40,10,33,-600.000000000,600.000000000,0.717544000
magic,SAMDE,None,interm,2000,5,40,20,33,-600.000000000,600.000000000,0.717215000
magic,SAMDE,None,bin,2000,5,20,20,33,-600.000000000,600.000000000,0.717215000
magic,SAMDE,None,bin,2000,5,40,20,33,-600.000000000,600.000000000,0.717214667
magic,MAB-SHADE,None,bin,2000,5,20,20,33,-600.000000000,600.000000000,0.717105333
magic,SAMDE,None,interm,2000,5,20,10,33,-600.000000000,600.000000000,0.717105333
magic,SAMDE,None,interm,2000,5,20,20,33,-600.000000000,600.000000000,0.717105333
magic,MAB-SHADE,None,interm,2000,1,20,10,33,-600.000000000,600.000000000,0.716995667
magic,MAB-SHADE,None,bin,2000,1,20,10,33,-600.000000000,600.000000000,0.716995667
magic,MAB-SHADE,None,bin,2000,5,20,10,33,-600.000000000,600.000000000,0.716995667
magic,SAMDE,None,bin,2000,1,20,10,33,-600.000000000,600.000000000,0.716885667
magic,MAB-SHADE,None,bin,2000,5,40,20,33,-600.000000000,600.000000000,0.716776333
magic,MAB-SHADE,None,bin,2000,20,80,40,33,-600.000000000,600.000000000,0.716776000
magic,SAMDE,None,bin,2000,10,40,20,33,-600.000000000,600.000000000,0.715789333
magic,MAB-SHADE,None,interm,2000,5,20,10,33,-600.000000000,600.000000000,0.715570000
magic,MAB-SHADE,None,bin,2000,2,20,20,33,-600.000000000,600.000000000,0.715350667
magic,SAMDE,None,interm,2000,2,20,20,33,-600.000000000,600.000000000,0.715241000
magic,MAB-SHADE,None,bin,2000,20,40,40,33,-600.000000000,600.000000000,0.715131667
magic,SAMDE,None,interm,2000,5,40,10,33,-600.000000000,600.000000000,0.715022000
magic,SAMDE,None,interm,2000,4,80,40,33,-600.000000000,600.000000000,0.714802667
magic,MAB-SHADE,None,bin,2000,3,20,10,33,-600.000000000,600.000000000,0.714254667
magic,MAB-SHADE,None,interm,2000,10,40,20,33,-600.000000000,600.000000000,0.714254333
magic,MAB-SHADE,None,bin,2000,10,20,20,33,-600.000000000,600.000000000,0.714145000
magic,MAB-SHADE,None,bin,2000,2,80,20,33,-600.000000000,600.000000000,0.713816000
magic,SAMDE,None,interm,2000,2,40,20,33,-600.000000000,600.000000000,0.713157667
magic,MAB-SHADE,None,bin,2000,10,40,20,33,-600.000000000,600.000000000,0.712390333
magic,SAMDE,None,interm,2000,1,20,10,33,-600.000000000,600.000000000,0.712280667
magic,SAMDE,None,interm,2000,10,40,40,33,-600.000000000,600.000000000,0.712171000
magic,SAMDE,None,interm,2000,1,20,5,33,-600.000000000,600.000000000,0.711952000
magic,MAB-SHADE,None,interm,2000,5,20,20,33,-600.000000000,600.000000000,0.710965000
magic,SAMDE,None,interm,2000,10,20,20,33,-600.000000000,600.000000000,0.710855333
magic,SAMDE,None,interm,2000,3,20,10,33,-600.000000000,600.000000000,0.710635667
magic,SAMDE,None,interm,2000,3,20,5,33,-600.000000000,600.000000000,0.708443000
magic,SAMDE,None,bin,2000,2,20,5,33,-600.000000000,600.000000000,0.708333667
magic,SAMDE,None,bin,2000,3,20,5,33,-600.000000000,600.000000000,0.707237000
magic,SAMDE,None,interm,2000,10,80,40,33,-600.000000000,600.000000000,0.703179667
magic,SAMDE,None,interm,2000,2,20,5,33,-600.000000000,600.000000000,0.695066000
gass_normalized,MAB-SHADE,None,bin,2000,2,80,20,384,-1.000000000,1.000000000,0.859444333
gass_normalized,MAB-SHADE,None,bin,2000,1,40,10,384,-1.000000000,1.000000000,0.852777667
gass_normalized,MAB-SHADE,None,bin,2000,4,80,40,384,-1.000000000,1.000000000,0.851481667
gass_normalized,MAB-SHADE,None,bin,2000,2,40,20,384,-1.000000000,1.000000000,0.847777667
gass_normalized,MAB-SHADE,None,bin,2000,5,80,20,384,-1.000000000,1.000000000,0.845925667
gass_normalized,MAB-SHADE,None,bin,2000,10,80,20,384,-1.000000000,1.000000000,0.845185333
gass_normalized,MAB-SHADE,None,bin,2000,8,80,80,384,-1.000000000,1.000000000,0.843518667
gass_normalized,MAB-SHADE,None,bin,2000,20,80,40,384,-1.000000000,1.000000000,0.842407333
gass_normalized,MAB-SHADE,None,bin,2000,5,40,20,384,-1.000000000,1.000000000,0.840555667
gass_normalized,SAMDE,None,bin,2000,10,80,20,384,-1.000000000,1.000000000,0.839074000
gass_normalized,MAB-SHADE,None,bin,2000,5,40,10,384,-1.000000000,1.000000000,0.838333000
gass_normalized,MAB-SHADE,None,interm,2000,40,80,80,384,-1.000000000,1.000000000,0.837963000
gass_normalized,MAB-SHADE,None,bin,2000,3,40,10,384,-1.000000000,1.000000000,0.836666667
gass_normalized,MAB-SHADE,None,bin,2000,4,40,40,384,-1.000000000,1.000000000,0.835740667
gass_normalized,MAB-SHADE,None,bin,2000,10,40,20,384,-1.000000000,1.000000000,0.830370333
gass_normalized,MAB-SHADE,None,bin,2000,10,80,40,384,-1.000000000,1.000000000,0.830185000
gass_normalized,MAB-SHADE,None,bin,2000,20,80,80,384,-1.000000000,1.000000000,0.829074000
gass_normalized,MAB-SHADE,None,bin,2000,1,20,5,384,-1.000000000,1.000000000,0.828703667
gass_normalized,MAB-SHADE,None,bin,2000,2,20,20,384,-1.000000000,1.000000000,0.827407333
gass_normalized,MAB-SHADE,None,interm,2000,20,80,80,384,-1.000000000,1.000000000,0.819815000
gass_normalized,SAMDE,None,bin,2000,20,80,80,384,-1.000000000,1.000000000,0.817963000
gass_normalized,MAB-SHADE,None,bin,2000,3,20,5,384,-1.000000000,1.000000000,0.816666667
gass_normalized,SAMDE,None,bin,2000,20,80,40,384,-1.000000000,1.000000000,0.815740667
gass_normalized,SAMDE,None,bin,2000,40,80,80,384,-1.000000000,1.000000000,0.815000000
gass_normalized,SAMDE,None,bin,2000,10,80,40,384,-1.000000000,1.000000000,0.814629667
gass_normalized,MAB-SHADE,None,bin,2000,1,20,10,384,-1.000000000,1.000000000,0.812778000
gass_normalized,SAMDE,None,bin,2000,5,80,20,384,-1.000000000,1.000000000,0.811111000
gass_normalized,MAB-SHADE,None,bin,2000,3,20,10,384,-1.000000000,1.000000000,0.810741000
gass_normalized,MAB-SHADE,None,bin,2000,10,40,40,384,-1.000000000,1.000000000,0.810000000
gass_normalized,MAB-SHADE,None,bin,2000,5,20,10,384,-1.000000000,1.000000000,0.805370333
gass_normalized,SAMDE,None,bin,2000,5,40,10,384,-1.000000000,1.000000000,0.804444333
gass_normalized,MAB-SHADE,None,bin,2000,20,40,40,384,-1.000000000,1.000000000,0.804074000
gass_normalized,SAMDE,None,bin,2000,4,80,40,384,-1.000000000,1.000000000,0.801296333
gass_normalized,MAB-SHADE,None,interm,2000,20,80,40,384,-1.000000000,1.000000000,0.800740667
gass_normalized,MAB-SHADE,None,bin,2000,40,80,80,384,-1.000000000,1.000000000,0.799814667
gass_normalized,SAMDE,None,bin,2000,10,40,20,384,-1.000000000,1.000000000,0.799444333
gass_normalized,MAB-SHADE,None,bin,2000,5,20,20,384,-1.000000000,1.000000000,0.795555667
gass_normalized,SAMDE,None,bin,2000,8,80,80,384,-1.000000000,1.000000000,0.794074000
gass_normalized,SAMDE,None,bin,2000,20,40,40,384,-1.000000000,1.000000000,0.788333333
gass_normalized,MAB-SHADE,None,interm,2000,20,40,40,384,-1.000000000,1.000000000,0.787963000
gass_normalized,MAB-SHADE,None,bin,2000,2,20,5,384,-1.000000000,1.000000000,0.781852000
gass_normalized,SAMDE,None,bin,2000,10,40,40,384,-1.000000000,1.000000000,0.779815000
gass_normalized,SAMDE,None,bin,2000,2,80,20,384,-1.000000000,1.000000000,0.779259333
gass_normalized,SAMDE,None,bin,2000,5,40,20,384,-1.000000000,1.000000000,0.774999667
gass_normalized,MAB-SHADE,None,bin,2000,10,20,20,384,-1.000000000,1.000000000,0.770925667
gass_normalized,SAMDE,None,bin,2000,10,20,20,384,-1.000000000,1.000000000,0.766481667
gass_normalized,SAMDE,None,bin,2000,3,40,10,384,-1.000000000,1.000000000,0.766481333
gass_normalized,MAB-SHADE,None,interm,2000,10,80,40,384,-1.000000000,1.000000000,0.763889000
gass_normalized,SAMDE,None,bin,2000,2,40,20,384,-1.000000000,1.000000000,0.763518667
gass_normalized,MAB-SHADE,None,interm,2000,10,40,40,384,-1.000000000,1.000000000,0.752407333
gass_normalized,SAMDE,None,bin,2000,4,40,40,384,-1.000000000,1.000000000,0.750926000
gass_normalized,MAB-SHADE,None,interm,2000,8,80,80,384,-1.000000000,1.000000000,0.745925667
gass_normalized,SAMDE,None,bin,2000,5,20,10,384,-1.000000000,1.000000000,0.745555667
gass_normalized,SAMDE,None,bin,2000,1,40,10,384,-1.000000000,1.000000000,0.744815000
gass_normalized,MAB-SHADE,None,interm,2000,10,40,20,384,-1.000000000,1.000000000,0.741666667
gass_normalized,MAB-SHADE,None,interm,2000,10,20,20,384,-1.000000000,1.000000000,0.737592667
gass_normalized,MAB-SHADE,None,interm,2000,10,80,20,384,-1.000000000,1.000000000,0.735555667
gass_normalized,SAMDE,None,bin,2000,3,20,5,384,-1.000000000,1.000000000,0.731481333
gass_normalized,SAMDE,None,bin,2000,2,20,20,384,-1.000000000,1.000000000,0.725370667
gass_normalized,SAMDE,None,bin,2000,5,20,20,384,-1.000000000,1.000000000,0.725000000
gass_normalized,SAMDE,None,bin,2000,3,20,10,384,-1.000000000,1.000000000,0.716852000
gass_normalized,SAMDE,None,bin,2000,1,20,10,384,-1.000000000,1.000000000,0.711666667
gass_normalized,SAMDE,None,bin,2000,2,20,5,384,-1.000000000,1.000000000,0.701666667
gass_normalized,SAMDE,None,bin,2000,1,20,5,384,-1.000000000,1.000000000,0.687037000
gass_normalized,MAB-SHADE,None,interm,2000,5,40,10,384,-1.000000000,1.000000000,0.680370333
gass_normalized,MAB-SHADE,None,interm,2000,5,80,20,384,-1.000000000,1.000000000,0.662037000
gass_normalized,MAB-SHADE,None,interm,2000,5,40,20,384,-1.000000000,1.000000000,0.637037000
gass_normalized,MAB-SHADE,None,interm,2000,4,80,40,384,-1.000000000,1.000000000,0.620000000
gass_normalized,MAB-SHADE,None,interm,2000,5,20,10,384,-1.000000000,1.000000000,0.606852000
gass_normalized,MAB-SHADE,None,interm,2000,4,40,40,384,-1.000000000,1.000000000,0.600740667
gass_normalized,MAB-SHADE,None,interm,2000,2,80,20,384,-1.000000000,1.000000000,0.587222333
gass_normalized,SAMDE,None,interm,2000,2,80,20,384,-1.000000000,1.000000000,0.582222333
gass_normalized,SAMDE,None,interm,2000,8,80,80,384,-1.000000000,1.000000000,0.566111000
gass_normalized,MAB-SHADE,None,interm,2000,3,20,10,384,-1.000000000,1.000000000,0.556667000
gass_normalized,MAB-SHADE,None,interm,2000,3,40,10,384,-1.000000000,1.000000000,0.552777667
gass_normalized,MAB-SHADE,None,interm,2000,3,20,5,384,-1.000000000,1.000000000,0.542222333
gass_normalized,SAMDE,None,interm,2000,2,20,20,384,-1.000000000,1.000000000,0.536296333
gass_normalized,MAB-SHADE,None,interm,2000,2,40,20,384,-1.000000000,1.000000000,0.534074000
gass_normalized,SAMDE,None,interm,2000,5,40,10,384,-1.000000000,1.000000000,0.533703667
gass_normalized,SAMDE,None,interm,2000,2,40,20,384,-1.000000000,1.000000000,0.527592667
gass_normalized,MAB-SHADE,None,interm,2000,5,20,20,384,-1.000000000,1.000000000,0.526296333
gass_normalized,MAB-SHADE,None,interm,2000,2,20,20,384,-1.000000000,1.000000000,0.524444333
gass_normalized,SAMDE,None,interm,2000,1,40,10,384,-1.000000000,1.000000000,0.524444333
gass_normalized,MAB-SHADE,None,interm,2000,1,40,10,384,-1.000000000,1.000000000,0.514074333
gass_normalized,SAMDE,None,interm,2000,20,80,80,384,-1.000000000,1.000000000,0.513333333
gass_normalized,SAMDE,None,interm,2000,1,20,10,384,-1.000000000,1.000000000,0.510370333
gass_normalized,SAMDE,None,interm,2000,20,80,40,384,-1.000000000,1.000000000,0.509444333
gass_normalized,MAB-SHADE,None,interm,2000,2,20,5,384,-1.000000000,1.000000000,0.509444333
gass_normalized,SAMDE,None,interm,2000,2,20,5,384,-1.000000000,1.000000000,0.509444333
gass_normalized,SAMDE,None,interm,2000,5,40,20,384,-1.000000000,1.000000000,0.507592667
gass_normalized,SAMDE,None,interm,2000,10,40,20,384,-1.000000000,1.000000000,0.506851667
gass_normalized,SAMDE,None,interm,2000,4,80,40,384,-1.000000000,1.000000000,0.505740667
gass_normalized,SAMDE,None,interm,2000,5,80,20,384,-1.000000000,1.000000000,0.502037000
gass_normalized,SAMDE,None,interm,2000,5,20,10,384,-1.000000000,1.000000000,0.498889000
gass_normalized,SAMDE,None,interm,2000,4,40,40,384,-1.000000000,1.000000000,0.497963333
gass_normalized,SAMDE,None,interm,2000,1,20,5,384,-1.000000000,1.000000000,0.495555333
gass_normalized,SAMDE,None,interm,2000,20,40,40,384,-1.000000000,1.000000000,0.488888667
gass_normalized,SAMDE,None,interm,2000,10,40,40,384,-1.000000000,1.000000000,0.487036667
gass_normalized,SAMDE,None,interm,2000,3,20,5,384,-1.000000000,1.000000000,0.486666667
gass_normalized,SAMDE,None,interm,2000,10,80,40,384,-1.000000000,1.000000000,0.481296333
gass_normalized,SAMDE,None,interm,2000,3,20,10,384,-1.000000000,1.000000000,0.479814667
gass_normalized,SAMDE,None,interm,2000,3,40,10,384,-1.000000000,1.000000000,0.478518667
gass_normalized,SAMDE,None,interm,2000,5,20,20,384,-1.000000000,1.000000000,0.469999667
gass_normalized,SAMDE,None,interm,2000,10,80,20,384,-1.000000000,1.000000000,0.467778000
gass_normalized,SAMDE,None,interm,2000,40,80,80,384,-1.000000000,1.000000000,0.465926000
gass_normalized,MAB-SHADE,None,interm,2000,1,20,10,384,-1.000000000,1.000000000,0.450370333
gass_normalized,MAB-SHADE,None,interm,2000,1,20,5,384,-1.000000000,1.000000000,0.442777667
gass_normalized,SAMDE,None,interm,2000,10,20,20,384,-1.000000000,1.000000000,0.440740667
gass,MAB-SHADE,None,bin,2000,2,40,20,384,-70000.000000000,70000.000000000,0.961111333
gass,MAB-SHADE,None,bin,2000,8,80,80,384,-70000.000000000,70000.000000000,0.961111000
gass,MAB-SHADE,None,bin,2000,1,40,10,384,-70000.000000000,70000.000000000,0.959074333
gass,MAB-SHADE,None,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.958889000
gass,MAB-SHADE,None,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.958333333
gass,MAB-SHADE,None,bin,2000,1,20,10,384,-70000.000000000,70000.000000000,0.958148000
gass,MAB-SHADE,None,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.957778000
gass,MAB-SHADE,None,bin,2000,2,80,20,384,-70000.000000000,70000.000000000,0.957407000
gass,MAB-SHADE,None,bin,2000,10,80,20,384,-70000.000000000,70000.000000000,0.956481333
gass,MAB-SHADE,None,bin,2000,20,80,80,384,-70000.000000000,70000.000000000,0.955370333
gass,MAB-SHADE,None,bin,2000,5,40,20,384,-70000.000000000,70000.000000000,0.954999667
gass,MAB-SHADE,None,bin,2000,20,40,40,384,-70000.000000000,70000.000000000,0.952963000
gass,MAB-SHADE,None,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.952778000
gass,MAB-SHADE,None,bin,2000,20,80,40,384,-70000.000000000,70000.000000000,0.952037000
gass,MAB-SHADE,None,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.951851667
gass,MAB-SHADE,None,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.951111333
gass,MAB-SHADE,None,bin,2000,5,80,20,384,-70000.000000000,70000.000000000,0.950370333
gass,MAB-SHADE,None,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.949814667
gass,MAB-SHADE,None,bin,2000,3,40,10,384,-70000.000000000,70000.000000000,0.949259333
gass,MAB-SHADE,None,bin,2000,4,40,40,384,-70000.000000000,70000.000000000,0.948333333
gass,MAB-SHADE,None,bin,2000,10,40,40,384,-70000.000000000,70000.000000000,0.947963333
gass,MAB-SHADE,None,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.947222000
gass,MAB-SHADE,None,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.945555333
